catnr,compound_name,hgpcr,rlu,z_score,smiles
Prestw-1902,Nefiracetam,ADRA2B,2457.0,-0.3977947602012858,CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2=O
Prestw-1454,Nylidrin,ADRA2B,1121.5,-0.9382371836487092,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O
Prestw-53,Triflupromazine_hydrochloride,ADRA2B,1452.5,-0.804290016175031,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F
Prestw-1443,Misoprostol,ADRA2B,3974.5,0.21629837164556182,CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O
Prestw-2035,Frovatriptan_succinate,ADRA2B,5699.5,0.9143614045521925,CN[C@@H]1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N
Prestw-1700,Histamine_dihydrochloride,ADRA2B,5890.5,0.9916541809493905,C1=C(NC=N1)CCN
Prestw-295,Pergolide_mesylate,ADRA2B,270802.0,108.1945093356421,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC
Prestw-698,Tetrahydrozoline_hydrochloride,ADRA2B,48682.0,18.308271150586542,C1CC(C2=CC=CC=C2C1)C3=NCCN3
Prestw-1480,Racepinephrine_hydrochloride,ADRA2B,89039.0,34.6397087268259,CNCC(C1=CC(=C(C=C1)O)O)O
Prestw-147,Nicergoline,ADRA2B,1924.0,-0.6134861205138853,CN1C[C@@H](C[C@]2([C@H]1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br
Prestw-387,Carbetapentane_citrate,ADRA2B,1266.5,-0.8795594214623547,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2
Prestw-1018,Alprostadil,ADRA2B,2380.5,-0.42875233818236247,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O
Prestw-949,Octopamine_hydrochloride,ADRA2B,45966.0,17.20917596370283,C1=CC(=CC=C1C(CN)O)O
Prestw-1765,Latanoprost,ADRA2B,3621.0,0.07324603417744936,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1CC[C@H](CCC2=CC=CC=C2)O)O)O
Prestw-1988,Cinacalcet_hydrochloride,ADRA2B,1700.5,-0.7039308091252662,C[C@H](C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F
Prestw-223,Xylometazoline_hydrochloride,ADRA2B,266780.5,106.56711195197019,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
Prestw-543,Betahistine_mesylate,ADRA2B,5751.0,0.9352021269838977,CNCCC1=CC=CC=N1
Prestw-1023,Isometheptene_mucate,ADRA2B,1337.5,-0.8508275517021398,C[C@@H](CCC=C(C)C)NC
Prestw-224,Oxymetazoline_hydrochloride,ADRA2B,429129.0,172.2653648782555,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C
Prestw-68,Isoxsuprine_hydrochloride,ADRA2B,9203.5,2.3323398783520966,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O
Prestw-880,Carbachol_chloride,ADRA2B,2091.5,-0.5457031883330965,C[N+](C)(C)CCOC(=O)N
Prestw-1511,Aceclidine_hydrochloride,ADRA2B,1840.5,-0.647276418048786,CC(=O)OC1CN2CCC1CC2
Prestw-2092,Procaterol_hydrochloride,ADRA2B,2420.0,-0.41276770641435556,CC[C@@H]([C@@H](C1=C2C=CC(=O)NC2=C(C=C1)O)O)NC(C)C
Prestw-1117,Azaperone,ADRA2B,6235.0,1.1310644504197291,C1CN(CCN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC=CC=N3
Prestw-1392,Dexfenfluramine_hydrochloride,ADRA2B,9212.5,2.33598194634987,CCN[C@@H](C)CC1=CC(=CC=C1)C(F)(F)F
Prestw-1038,Methyldopate_hydrochloride,ADRA2B,25177.0,8.796403563067496,CCOC(=O)[C@](C)(CC1=CC(=C(C=C1)O)O)N
Prestw-1751,Brimonidine_L-tartrate,ADRA2B,49159.5,18.50150309157954,C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br
CFN96101,Antirhine,OPRM1,557.5,1.5822959326086163,C=C[C@@H](CO)[C@H]1CCN2CCC3=C([C@@H]2C1)NC4=CC=CC=C34
CFN96097,10-Hydroxy-16-epiaffinine,OPRM1,532.0,1.1496037472840082,CC=C1CN(C2CC3=C(C(=O)CC1C2CO)NC4=C3C=C(C=C4)O)C
CFN96069,19(S)-Hydroxyconopharyngine,OPRM1,511.0,0.7932690064284484,C[C@@H]([C@H]1C[C@@H]2C[C@@]3([C@H]1N(C2)CCC4=C3NC5=CC(=C(C=C45)OC)OC)C(=O)OC)O
CFN96068,Conopharyngine,OPRM1,494.0,0.5048075495453763,CC[C@H]1CC2C[C@@]3([C@H]1N(C2)CCC4=C3NC5=CC(=C(C=C45)OC)OC)C(=O)OC
CFN96030,16-Epivoacarpine,OPRM1,572.5,1.8368207475054448,C/C=C\1/CN2[C@H]3CC4=C([C@@]2(C[C@@H]1[C@@]3(CO)C(=O)OC)O)NC5=CC=CC=C45
CFN96018,Gelsempervine A,OPRM1,548.0,1.4210968831739585,C/C=C\1/CN([C@H]2CC3=C(C(=O)C[C@@H]1[C@@]2(CO)C(=O)OC)NC4=CC=CC=C34)C
CFN96004,16-Epikoumidine,OPRM1,572.0,1.828336587008884,CC=C1CN2C3CC1C(C2CC4=C3NC5=CC=CC=C45)CO
CFN92745,3Beta-Isodihydrocadambine 4-oxide,OPRM1,631.5,2.8379516860996366,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1C[C@H]3C4=C(CC[N+]3([C@H]2CO)[O-])C5=CC=CC=C5N4)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O
CFN92641,Isovallesiachotamine,OPRM1,548.5,1.4295810436705194,C/C=C(\C=O)/[C@@H]1C[C@H]2C3=C(CCN2C=C1C(=O)OC)C4=CC=CC=C4N3
CFN92640,Vallesiachotamine,OPRM1,544.5,1.3617077596980318,C/C=C(/C=O)\[C@@H]1C[C@H]2C3=C(CCN2C=C1C(=O)OC)C4=CC=CC=C4N3
CFN92612,(+)-Affinisine,OPRM1,573.0,1.8453049080020056,C/C=C\1/CN2[C@H]3C[C@@H]1[C@H]([C@@H]2CC4=C3N(C5=CC=CC=C45)C)CO
CFN92611,Ajmalan-17-one,OPRM1,535.0,1.2005087102633738,C/C=C/1\CN2[C@H]3CC45[C@H](C2C[C@@H]1[C@@H]3C4=O)N(C6=C5C=CC=C6O)C
CFN92583,Reserpin N-oxide,OPRM1,566.0,1.7265266610501524,CO[C@H]1[C@@H](C[C@@H]2C[N+]3(CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)[O-])OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
CFN92581,Ajmalidine,OPRM1,529.5,1.1071829448012034,CC[C@H]1[C@@H]2C[C@H]3[C@H]4[C@@]5(C[C@@H](C2C5=O)N3[C@@H]1O)C6=CC=CC=C6N4C
CFN92580,Reserpinine,OPRM1,483.5,0.3266401791175964,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)/C=C/C6=CC(=C(C(=C6)OC)OC)OC
CFN92579,Methyl reserpate,OPRM1,547.5,1.4126127226773975,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)O
CFN92577,Allo-Yohimbine,OPRM1,527.5,1.0732463028149597,COC(=O)[C@H]1[C@H](CC[C@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
CFN92509,(+)-Isoajmaline,OPRM1,577.5,1.9216623524710543,CC[C@@H]1[C@H]2C[C@H]3[C@H]4[C@@]5(C[C@@H](C2C5O)N3[C@H]1O)C6=CC=CC=C6N4C
CFN92504,Rauvomitin,OPRM1,427.0,-0.6320699569937904,C/C=C\1/CN2[C@H]3C[C@@H]1[C@@H]4[C@@H]2C[C@@]5(C3N(C6=CC=CC=C65)C)C4OC(=O)C7=CC(=C(C(=C7)OC)OC)OC
CFN92503,Ajmalimine,OPRM1,514.5,0.8526581299043751,CC[C@@H]1[C@H](N2[C@H]3CC1C4[C@@H]2CC5([C@H]3N(C6=CC=CC=C65)C)C4OC(=O)C7=CC(=C(C(=C7)OC)OC)OC)O
CFN90466,Vinleurosine,OPRM1,544.0,1.353223599201471,CC[C@]12CN3CCC4=C([C@](C[C@@H](C3)[C@H]1O2)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)NC1=CC=CC=C41
CFN90465,Vindesine,OPRM1,638.0,2.948245772554929,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O
CFN90441,Perivine,OPRM1,511.0,0.7932690064284484,C/C=C\1/CN[C@H]2CC3=C(C(=O)C[C@@H]1[C@@H]2C(=O)OC)NC4=CC=CC=C34
CFN90439,10-Nitro-camptothecin,OPRM1,509.0,0.7593323644422046,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)[N+](=O)[O-])O
CFN90401,Vinorelbine,OPRM1,528.5,1.0902146238080817,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC
CFN90334,Emetine Hydrochloride,OPRM1,480.5,0.27573521613823077,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC
CFN90309,9-Aminocamptothecin,OPRM1,543.0,1.336255278208349,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)N)O
CFN90157,10-Methoxycamptothecin,OPRM1,518.5,0.9205314138768627,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)OC)O
CFN90130,Calebassine,OPRM1,573.5,1.8537890684985667,C/C=C/1\C2C3C4(N(C5=CC=CC=C5C46C(C2)[N+](C1)(CC6)C)C7C3N8C9(C7C1/C(=C\C)/C[N+]2(C(C9(C3=CC=CC=C83)CC2)C1)C)O)O
CFN96067,Pericyclivine,OPRM1,514.5,0.8526581299043751,C/C=C/1\CN2[C@@H]3CC4=C(C2C[C@H]1C3C(=O)OC)NC5=CC=CC=C45
CFN96211,Macusine B,OPRM1,467.5,0.05514704322764615,CC=C1C[N+]2(C3CC1C(C2CC4=C3NC5=CC=CC=C45)CO)C
CFN98652,"4,R-ajmalicine N-oxide",OPRM1,499.0,0.5896491545109858,C[C@H]1[C@H]2C[N+]3(CCC4=C([C@@H]3C[C@@H]2C(=CO1)C(=O)OC)NC5=CC=CC=C45)[O-]
CFN96329,Conquinamine,OPRM1,530.0,1.1156671052977645,C=CC1CN2CCC1CC2C34C(CCO3)(C5=CC=CC=C5N4)O
CFN97056,11-Methoxyuncarine C,OPRM1,466.0,0.02969456173796331,CC1C2CN3CCC4(C3CC2C(=CO1)C(=O)OC)C5=C(C=C(C=C5)OC)NC4=O
CFN97163,Nortetraphyllicine,OPRM1,529.5,1.1071829448012034,C/C=C\1/CN2[C@H]3C[C@@H]1C4[C@@H]2C[C@@]5([C@H]3NC6=CC=CC=C65)[C@@H]4O
CFN98460,Vineridine,OPRM1,435.0,-0.49632338904881534,C[C@H]1[C@@H]2CN3CC[C@@]4([C@H]3C[C@@H]2C(=CO1)C(=O)OC)C5=C(C=C(C=C5)OC)NC4=O
CFN97316,Picrasidine A,OPRM1,404.5,-1.013857179339033,COC1=CC=CC2=C1NC3=C2C(=CN=C3CCC(=O)C4=NC=CC5=C4NC6=CC=CC=C56)OC
CFN96242,Akuammidine,OPRM1,512.0,0.8102373274215703,C/C=C\1/CN2[C@H]3C[C@@H]1[C@]([C@@H]2CC4=C3NC5=CC=CC=C45)(CO)C(=O)OC
CFN96445,Voafinidine,OPRM1,396.0,-1.158087907780569,CC[C@]12CCC3=C(CCN(C1)C[C@@H]([C@H]2O)O)C4=CC=CC=C4N3C
CFN99237,Picrasidine T,OPRM1,462.5,-0.02969456173796331,COC1=CN=C(C2=C1C3=C(N2)C(=CC=C3)O)C4CCCC5=[N+]4C=C(C6=C5NC7=C6C=CC=C7O)OC
CFN89217,Scandine Nb-oxide,OPRM1,574.0,1.8622732289951276,COC(=O)[C@]12C[C@@]3(C=CC[N@+]4([C@@H]3[C@@]1(CC4)C5=CC=CC=C5NC2=O)[O-])C=C
CFN96650,Taberdivarine H,OPRM1,548.0,1.4210968831739585,C/C=C\1/C[N+]2(CCC3=C4[C@@H]2C[C@@H]1[C@@H](N4C5=CC=CC=C35)C(=O)[O-])C
CFN89174,Conodurine,OPRM1,573.0,1.8453049080020056,CCC1CC2CC3(C1N(C2)CCC4=C3NC5=C4C=CC(=C5C6CC\7C(C(CC8=C6NC9=CC=CC=C89)N(C/C7=C\C)C)C(=O)OC)OC)C(=O)OC
CFN96730,10-Acetoxyscandine,OPRM1,469.5,0.08908368521388993,CC(=O)OC1=CC2=C(C=C1)NC(=O)C3(C24CCN5C4C(C3)(C=CC5)C=C)C(=O)OC
CFN89178,Hecubine,OPRM1,519.5,0.9374997348699845,CC[C@]12CCC3=C(CCN(C1)C[C@@H]4[C@H]2O4)C5=CC=CC=C5N3C
CFN89203,Echitoveniline,OPRM1,529.5,1.1071829448012034,C[C@H]([C@@]12CCCN3[C@@H]1[C@@]4(CC3)C5=CC=CC=C5NC4=C(C2)C(=O)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
CFN96687,Rauvoyunine B,OPRM1,510.5,0.7847848459318875,C/C=C\1/CN2[C@H]3C[C@@H]1[C@@]([C@@]45[C@@]3(NC6=C4C=CC(=C6)O)O[C@H]2C5)(COC(=O)C)C(=O)OC
CFN96747,Rauvotetraphylline A,OPRM1,478.5,0.24179857415198697,C/C=C(/CO)\[C@@H]1C[C@H]2C3=C(C[C@@H]([C@H]1CO)N2C)C4=C(N3)C=CC(=C4)O
CFN96750,Rauvotetraphylline C,OPRM1,345.5,-2.0149881179332247,C/C=C/1\[C@H]2C[C@H]3C4=C(C[C@@H](C2C=CC(=O)C)N3[C@@H]1O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C6=CC=CC=C6N4
CFN96751,Rauvotetraphylline B,OPRM1,499.0,0.5896491545109858,C/C=C/1\[C@H]2C[C@H]3C4=C(C[C@@H](C2C5=CC(=CC(=N5)C)C)N3[C@@H]1O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C7=CC=CC=C7N4
CFN89194,Echitovenidine,OPRM1,477.5,0.22483025315886507,CC([C@@]12CCCN3[C@@H]1[C@@]4(CC3)C5=CC=CC=C5NC4=C(C2)C(=O)OC)OC(=O)C=C(C)C
CFN96657,Strictosidinic acid,OPRM1,525.5,1.0393096608287158,C=C[C@@H]1[C@@H](C(=CO[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)O)C[C@H]3C4=C(CCN3)C5=CC=CC=C5N4
CFN89459,Geissoschizine methyl ether,OPRM1,536.0,1.2174770312564958,C/C=C\1/CN2CCC3=C([C@@H]2C[C@@H]1/C(=C/OC)/C(=O)OC)NC4=CC=CC=C34
CFN80224,3alpha-dihydrocadambine,OPRM1,502.0,0.6405541174903514,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1C[C@H]3C4=C(CCN3C[C@H]2O)C5=CC=CC=C5N4)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O
CFN99219,"16-O-Methyl-14,15-didehydroisovincanol",OPRM1,491.0,0.4539025865660106,CC[C@]12C[C@H](N3C4=CC=CC=C4C5=C3[C@H]1N(CC5)CC=C2)OC
CFN98712,N-Methylsarpagine methosalt,OPRM1,490.0,0.4369342655728887,C/C=C\1/C[N+]2([C@H]3C[C@@H]1[C@H]([C@@H]2CC4=C3N(C5=C4C=C(C=C5)O)C)CO)C
CFN96749,Rauvotetraphylline D,OPRM1,487.5,0.394513463090084,CC1C(C2CC3N1C4C2C(C5(C4)C3=NC6=CC=CC=C56)OC(=O)C)C=CC(=O)C
CFN96148,Taberpsychine,OPRM1,482.5,0.3096718581244745,CC=C1CN(C2CC3=C(C4CC1C2CO4)NC5=CC=CC=C35)C
CFN96107,Apparicine,OPRM1,518.0,0.9120472533803017,C/C=C\1/CN2CC[C@@H]1C(=C)C3=C(C2)C4=CC=CC=C4N3
CFN91923,"16,17-Dihydroapovincamine",OPRM1,550.5,1.463517685656763,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4C(C2)C(=O)OC
CFN90940,Calycanthine,OPRM1,539.0,1.2683819942358614,CN1CC[C@@]23[C@@H]4NC5=CC=CC=C5[C@@]2([C@@H]1NC6=CC=CC=C36)CCN4C
CFN89526,Isomitraphylline,OPRM1,508.0,0.7423640434490828,C[C@H]1[C@H]2CN3CC[C@@]4([C@@H]3C[C@@H]2C(=CO1)C(=O)OC)C5=CC=CC=C5NC4=O
CFN89492,Uncarine A,OPRM1,519.5,0.9374997348699845,C[C@@H]1[C@H]2CN3CC[C@@]4([C@@H]3C[C@@H]2C(=CO1)C(=O)OC)C5=CC=CC=C5NC4=O
CFN89451,Rauvovertine A,OPRM1,472.5,0.1399886481932556,C[C@@H]1[C@H]2[C@@H]3C[C@H]4C5=C(C[C@@H](C3C(O1)O)N4[C@@H]2O)C6=CC=CC=C6N5
CFN89450,Rauvovertine C,OPRM1,487.0,0.386029302593523,C[C@H]1[C@H]2C=N[C@H](C3[C@@H]2C[C@@H]4N1[C@H]3CC5=C4NC6=CC=CC=C56)OC
CFN89449,Rauvovertine B,OPRM1,508.5,0.7508482039456437,C[C@H]1[C@H]2COC(C3[C@@H]2C[C@@H]4N1[C@H]3CC5=C4NC6=C5C=C(C=C6)O)O
CFN00179,Alkaloid C,OPRM1,490.0,0.4369342655728887,CN1[C@H]2C[C@@H]([C@@H]([C@@H]1C[C@H]2OC(=O)C3=CC=CC=C3)CC4=CC=CC=C4)O
CFN70394,Yohimbic acid monohydrate,OPRM1,543.5,1.3447394387049099,C1C[C@@H]([C@@H]([C@@H]2[C@@H]1CN3CCC4=C([C@@H]3C2)NC5=CC=CC=C45)C(=O)O)O
CFN89271,Epicorynoxidine,OPRM1,524.5,1.022341339835594,COC1=C(C2=C(C[C@H]3C4=CC(=C(C=C4CC[N@+]3(C2)[O-])OC)OC)C=C1)OC
CFN97304,Humantenmine,OPRM1,523.0,0.9968888583459111,CCC1=N[C@H]2C[C@@]3([C@H]4C[C@@H]1[C@@H]2CO4)C5=CC=CC=C5N(C3=O)OC
CFN97275,Methyl demethoxycarbonylchanofruticosinate,OPRM1,415.5,-0.8272056484146922,COC(=O)[C@]12CC[C@@]34CCCN5[C@@H]3[C@@]1([C@H](C5)C(=O)C4)C6=CC=CC=C6N2
CFN97028,Tombozine,OPRM1,508.5,0.7508482039456437,CC=C1CN2C3CC1C(C2CC4=C3NC5=CC=CC=C45)CO
CFN96442,Vomicine,OPRM1,351.0,-1.9216623524710543,CN1CC[C@]23[C@@H]4[C@H]5[C@@H](CC2=O)C(=CCO[C@H]5CC(=O)N4C6=C3C=CC=C6O)C1
CFN96295,Quinamine,OPRM1,392.5,-1.2174770312564958,C=CC1CN2CCC1CC2C34C(CCO3)(C5=CC=CC=C5N4)O
CFN96181,Pelirine,OPRM1,545.0,1.3701919201945927,CC=C1CN(C2CC3=C(C(=O)CC1C2CO)NC4=C3C=C(C=C4)OC)C
CFN96176,Crassanine,OPRM1,498.5,0.5811649940144248,CCC1CC2CC3(C1N(C2)CCC34C5=CC(=C(C=C5NC4=O)OC)OC)C(=O)OC
CFN96170,Spegatrine,OPRM1,591.0,2.1507346858782,C/C=C\1/C[N+]2([C@H]3C[C@H]1[C@H](C2CC4=C3NC5=C4C=C(C=C5)O)CO)C
CFN96130,16-Epinormacusine B,OPRM1,517.0,0.8950789323871798,CC=C1CN2C3CC1C(C2CC4=C3NC5=CC=CC=C45)CO
CFN96116,Tubotaiwine,OPRM1,577.0,1.9131781919744932,CCC1C2CCN3C1C4(CC3)C5=CC=CC=C5NC4=C2C(=O)OC
CFN99735,(S)-10-Hydroxycamptothecin,OPRM1,458.5,-0.09756784571045088,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)O)O
CFN99580,Liensinine,OPRM1,399.0,-1.1071829448012034,CN1CCC2=CC(=C(C=C2[C@H]1CC3=CC=C(C=C3)O)OC4=C(C=CC(=C4)C[C@@H]5C6=CC(=C(C=C6CCN5C)OC)OC)O)OC
CFN99511,Yohimbine Hydrochloride,OPRM1,468.5,0.07211536422076804,COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
CFN99001,Gelsemine,OPRM1,458.0,-0.10605200620701183,CN1C[C@]2([C@@H]3C[C@@H]4[C@]5([C@H]2[C@H]1[C@H]3CO4)C6=CC=CC=C6NC5=O)C=C
CFN98155,Isocorynoxeine,OPRM1,503.0,0.6575224384834734,CO/C=C(\[C@H]1C[C@H]2[C@]3(CCN2C[C@@H]1C=C)C4=CC=CC=C4NC3=O)/C(=O)OC
CFN98131,Rhynchophylline,OPRM1,454.0,-0.1739252901794994,CC[C@H]1CN2CC[C@]3([C@@H]2C[C@@H]1/C(=C\OC)/C(=O)OC)C4=CC=CC=C4NC3=O
CFN98130,Strychnine,OPRM1,548.0,1.4210968831739585,C1CN2CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2[C@@]61C7=CC=CC=C75
CFN98112,Reserpine,OPRM1,516.5,0.8865947718906189,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
CFN97249,Camptothecin,OPRM1,414.5,-0.8441739694078141,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
CFN93555,Ranaconitine,OPRM1,453.5,-0.18240945067606035,CCN1C[C@@]2(CC[C@@H]([C@@]34[C@@H]2C[C@@](C31)([C@]5(C[C@@H]([C@H]6C[C@@H]4[C@@]5([C@H]6OC)O)OC)O)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C
CFN92553,Isorhyncophylline,OPRM1,420.5,-0.7423640434490828,CC[C@H]1CN2CC[C@@]3([C@@H]2C[C@@H]1/C(=C\OC)/C(=O)OC)C4=CC=CC=C4NC3=O
CFN90886,Irinotecan hydrochloride,OPRM1,453.0,-0.1908936111726213,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7
CFN90464,Vincamine,OPRM1,491.0,0.4539025865660106,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4[C@](C2)(C(=O)OC)O
CFN90462,Topotecan hydrochloride,OPRM1,436.0,-0.47935506805569345,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O
CFN90336,7-Ethylcamptothecin,OPRM1,388.5,-1.2853503152289834,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=CC=CC=C51
CFN90335,7-Ethyl-10-Hydroxycamptothecin,OPRM1,469.5,0.08908368521388993,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)O
CFN90320,Cinchonine,OPRM1,447.0,-0.2927035371313526,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](C3=CC=NC4=CC=CC=C34)O
CFN90244,Brucine,OPRM1,520.0,0.9459838953665455,COC1=C(C=C2C(=C1)[C@]34CCN5[C@H]3C[C@@H]6[C@@H]7[C@@H]4N2C(=O)C[C@@H]7OCC=C6C5)OC
CFN90195,Quinine,OPRM1,503.5,0.6660065989800342,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O
CFN90147,Yohimbine,OPRM1,437.0,-0.46238674706257155,COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
CFN99819,Isocarapanaubine,OPRM1,432.5,-0.5387441915316201,C[C@H]1[C@@H]2CN3CC[C@@]4([C@@H]3C[C@@H]2C(=CO1)C(=O)OC)C5=CC(=C(C=C5NC4=O)OC)OC
CFN99736,10-Hydroxycamptothecin,OPRM1,604.0,2.3713228587887842,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)O)O
CFN99677,Dihydroperaksine,OPRM1,424.5,-0.6744907594765952,C[C@H]1[C@@H]([C@@H]2C[C@@H]3N1[C@H]([C@@H]2CO)CC4=C3NC5=CC=CC=C45)CO
CFN99655,Peraksine,OPRM1,490.0,0.4369342655728887,CC1C2COC(C3C2CC4N1C3CC5=C4NC6=CC=CC=C56)O
CFN99579,Liensinine diperchlorate,OPRM1,468.0,0.0636312037242071,CN1CCC2=CC(=C(C=C2[C@H]1CC3=CC=C(C=C3)O)OC4=C(C=CC(=C4)C[C@@H]5C6=CC(=C(C=C6CCN5C)OC)OC)O)OC
CFN99578,Liensinine perchlorate,OPRM1,457.0,-0.12302032720013371,CN1CCC2=CC(=C(C=C2[C@H]1CC3=CC=C(C=C3)O)OC4=C(C=CC(=C4)C[C@@H]5C6=CC(=C(C=C6CCN5C)OC)OC)O)OC
CFN99473,Conophylline,OPRM1,404.0,-1.022341339835594,CCC12CC(=C3C4(C1N(CC4)C5C(C2O)OC6=CC7=C(C=C56)C89CCN1C8C(CC(=C9N7)C(=O)OC)(C2C(C1)O2)CC)C1=CC(=C(C(=C1N3)OC)OC)O)C(=O)OC
CFN99425,Koumine,OPRM1,481.0,0.2842193766347917,CN1C[C@]2([C@@H]3C[C@@H]4C5=NC6=CC=CC=C6[C@]52C[C@H]1[C@H]3CO4)C=C
CFN99400,alpha-Yohimbine,OPRM1,532.0,1.1496037472840082,COC(=O)[C@@H]1[C@H](CC[C@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O
CFN99377,Vallesamine N-oxide,OPRM1,499.0,0.5896491545109858,C/C=C\1/C[N+]2(CC[C@@H]1[C@](C3=C(C2)C4=CC=CC=C4N3)(CO)C(=O)OC)[O-]
CFN99304,10-Hydroxyscandine,OPRM1,539.0,1.2683819942358614,COC(=O)[C@]12C[C@@]3(C=CCN4[C@@H]3[C@@]1(CC4)C5=C(C=CC(=C5)O)NC2=O)C=C
