lipid_id,head,amino_acid,tail,amino_acid_full,aa_proteinogenic,head_description,log2_luc_pred,log2_luc_paper,log2_is_paper_verified,below_heatmap_floor,R,G,B,size_px,darkness
LHEth-9,LH,Eth,9,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,177.90662516674078,204.9044019564251,210.30057803468208,2249,22.65968749999999
LHEth-10,LH,Eth,10,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",8.340587311883517,,0,0,204.79847908745248,174.27614068441065,204.79847908745248,4208,41.41
LHEth-11,LH,Eth,11,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,165.5968,216.4944,211.9312,625,9.019166666666678
LHEth-12,LH,Eth,12,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,193.975803778588,198.52867086509778,213.268147166059,3017,27.241562499999986
LHEth-13,LH,Eth,13,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,162.6601842374616,214.68679631525077,209.66427840327535,977,12.230885416666666
LHEth-14,LH,Eth,14,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,170.07489994282446,209.26472269868495,210.0971983990852,1749,18.676302083333354
LHEth-15,LH,Eth,15,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,170.5030504714365,209.0587909040488,209.9528563505269,1803,19.15317708333336
LHEth-16,LH,Eth,16,ethionine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,181.44398340248964,204.01286307053942,211.20207468879667,2410,23.54661458333331
LHGln-1,LH,Gln,1,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,183.05705229793978,202.94215530903327,211.9564183835182,2524,24.246979166666648
LHGln-2,LH,Gln,2,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,184.5564172159752,202.72120977122916,211.80496316401707,2579,24.54552083333337
LHGln-3,LH,Gln,3,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,191.92921582234558,199.3036086051353,213.14816099930604,2882,26.432135416666654
LHGln-4,LH,Gln,4,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,200.66778728606357,196.02781173594133,214.59413202933985,3272,28.403750000000002
LHGln-5,LH,Gln,5,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.22136750863725,,0,1,210.5203830369357,191.77264021887825,216.16826265389878,3655,30.09489583333331
LHGln-6,LH,Gln,6,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,206.07500715717148,193.90867449184083,215.3927855711423,3493,29.31364583333331
LHGln-7,LH,Gln,7,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.202808732887167,,0,1,210.3424582534903,191.5078018067342,216.99890500958116,3653,30.020260416666645
LHGln-8,LH,Gln,8,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",6.4360540032237274,,0,0,210.712661498708,186.37751937984495,213.49250645994832,3870,33.26723958333332
LHGln-9,LH,Gln,9,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,200.78385814735555,196.12503821461326,214.68419443595232,3271,28.320833333333354
LHGln-10,LH,Gln,10,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,197.30761904761906,197.30761904761906,213.9142857142857,3150,27.835781249999997
LHGln-11,LH,Gln,11,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,187.69259122742352,201.47733136748985,212.43936601548103,2713,25.413749999999993
LHGln-12,LH,Gln,12,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,166.99686912961803,210.24420788979336,209.3700688791484,1597,17.506041666666675
LHGln-13,LH,Gln,13,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,166.7574193548387,210.51096774193547,209.64387096774195,1550,17.0925
LHGln-14,LH,Gln,14,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,186.13836239575437,201.68802122820318,211.70811220621684,2638,25.07994791666667
LHGln-15,LH,Gln,15,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,179.92449592449591,205.08408408408408,211.37880737880738,2331,22.89692708333331
LHGln-16,LH,Gln,16,glutamine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,187.78529194382853,201.4940872135994,212.49334811529934,2706,25.315885416666674
LHGly-1,LH,Gly,1,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,171.50210748155953,208.55690200210748,209.4299262381454,1898,20.00104166666665
LHGly-2,LH,Gly,2,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,195.6190320470896,198.36494440810986,214.08992805755395,3058,27.252968750000008
LHGly-3,LH,Gly,3,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,188.47327964860906,201.37847730600294,212.41471449487554,2732,25.519947916666638
LHGly-4,LH,Gly,4,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,198.98715136320902,197.139768097775,213.74271388279536,3191,28.01171875
LHGly-5,LH,Gly,5,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,189.57572502685284,200.5452918009309,212.42570712495524,2793,25.93291666666667
LHGly-6,LH,Gly,6,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,185.22786259541985,202.58167938931297,211.68931297709923,2620,24.921145833333327
LHGly-7,LH,Gly,7,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,187.65694239290988,201.41100443131464,212.38293943870013,2708,25.40911458333335
LHGly-8,LH,Gly,8,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,205.1202201622248,193.9252607184241,215.37833140208573,3452,29.21713541666668
LHGly-9,LH,Gly,9,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,184.73400542846065,202.85226832105468,211.87708414114,2579,24.569895833333362
LHGly-10,LH,Gly,10,glycine,1,"linear head (n-alkyl isocyanide, flexible)",14.247488562206197,,0,0,180.3908242908814,127.90995621549591,169.50866171711402,5253,79.59822916666664
LHGly-11,LH,Gly,11,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,181.3424938474159,203.87940935192782,211.12838392124692,2438,23.78895833333337
LHGly-12,LH,Gly,12,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,187.59185185185186,201.42851851851853,212.4011111111111,2700,25.36973958333337
LHGly-13,LH,Gly,13,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,177.85917370057751,205.49977787649934,210.81874722345623,2251,22.448697916666674
LHGly-14,LH,Gly,14,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,176.7010643220731,206.29060620083294,210.67006015733458,2161,21.78151041666669
LHGly-15,LH,Gly,15,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,191.23004857737683,199.52220680083275,213.2383761276891,2882,26.416510416666654
LHGly-16,LH,Gly,16,glycine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,181.43070539419088,203.9688796680498,211.18838174273858,2410,23.51609375000001
LHGsh-1,LH,Gsh,1,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,174.5022026431718,207.39745472344592,210.03132648066568,2043,20.97057291666664
LHGsh-2,LH,Gsh,2,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,173.70113244707042,207.46676514032495,210.07287050713933,2031,20.961770833333333
LHGsh-3,LH,Gsh,3,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,171.56870026525198,208.657824933687,209.53899204244033,1885,19.832291666666634
LHGsh-4,LH,Gsh,4,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,162.92582159624413,213.58215962441315,210.28826291079812,1065,12.98104166666667
LHGsh-5,LH,Gsh,5,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,169.67490174059517,209.04716451431779,209.9764177428411,1781,19.032447916666655
LHGsh-6,LH,Gsh,6,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,166.83795712484238,210.17843631778058,209.36633039092055,1586,17.512395833333358
LHGsh-7,LH,Gsh,7,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,179.91017964071855,205.10393498716851,211.38023952095807,2338,22.941145833333366
LHGsh-8,LH,Gsh,8,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,179.89677145284622,205.05480033984708,211.33687340696687,2354,23.058437499999997
LHGsh-9,LH,Gsh,9,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,183.00847799757773,203.81025433992733,211.0658054097699,2477,23.98791666666665
LHGsh-10,LH,Gsh,10,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,201.53181818181818,195.98090909090908,214.59,3300,28.48828125
LHGsh-11,LH,Gsh,11,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,171.60805084745763,208.6636652542373,209.5238347457627,1888,19.855052083333334
LHGsh-12,LH,Gsh,12,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,164.60359012715034,212.03515332834704,209.4121166791324,1337,15.332968749999992
LHGsh-13,LH,Gsh,13,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,162.65333333333334,213.23733333333334,209.73955555555557,1125,13.58697916666668
LHGsh-14,LH,Gsh,14,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,165.46866485013624,211.29768392370573,209.56675749318802,1468,16.53640625
LHGsh-15,LH,Gsh,15,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,163.6088407005838,213.1601334445371,209.76897414512092,1199,14.119166666666672
LHGsh-16,LH,Gsh,16,glutathione,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,163.62520193861067,212.81825525040387,209.45799676898224,1238,14.512552083333333
LHHcy-1,LH,Hcy,1,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,192.14601311701762,199.425612702796,213.2267863306869,2897,26.41062500000001
LHHcy-2,LH,Hcy,2,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,208.77018805309734,191.89435840707964,216.22013274336283,3616,30.035729166666727
LHHcy-3,LH,Hcy,3,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",7.598202386097807,,0,0,207.4406280667321,179.72693817468107,208.35917566241415,4076,37.95296875
LHHcy-4,LH,Hcy,4,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",8.98417585608334,,0,0,203.15945383013192,171.0268456375839,201.33117333950474,4321,44.42020833333336
LHHcy-5,LH,Hcy,5,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",7.329447157481862,,0,0,208.23454951600894,181.3909158600149,210.07570116654256,4029,36.62088541666668
LHHcy-6,LH,Hcy,6,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,196.37690561141744,198.20402205643853,213.92020759000974,3083,27.308750000000003
LHHcy-7,LH,Hcy,7,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,197.36139564660692,197.36139564660692,213.9702304737516,3124,27.591510416666637
LHHcy-8,LH,Hcy,8,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",10.871068191278543,,0,0,196.5321022117243,158.47068928494738,192.91582563882326,4657,54.14677083333336
LHHcy-9,LH,Hcy,9,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,197.18225650916105,197.18225650916105,213.83702989392478,3111,27.61500000000001
LHHcy-10,LH,Hcy,10,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,187.29885057471265,201.88246199480903,211.86466444197256,2697,25.3203125
LHHcy-11,LH,Hcy,11,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,202.58608278344332,195.11547690461907,214.6031793641272,3334,28.687447916666684
LHHcy-12,LH,Hcy,12,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,177.51131221719456,206.22307692307692,210.6579185520362,2210,22.100104166666654
LHHcy-13,LH,Hcy,13,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,182.96571198063737,203.78459056070997,211.04558289632917,2479,23.988177083333312
LHHcy-14,LH,Hcy,14,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,176.38010087116,206.009628610729,210.47638697845025,2181,22.088281249999994
LHHcy-15,LH,Hcy,15,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,195.39500492934604,198.20703253368387,213.91554387117975,3043,27.13671875
LHHcy-16,LH,Hcy,16,homocysteine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,187.98243688254666,201.63117453347968,212.5309184046835,2733,25.43921875000001
LHHis-1,LH,His,1,histidine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,192.95105370496262,199.3348062542488,213.1723317471108,2942,26.740520833333363
LHHis-2,LH,His,2,histidine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,185.97955319954562,201.51684967815223,211.55622870124952,2641,25.129999999999995
LHHis-3,LH,His,3,histidine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,187.8197266346509,201.59770964166975,212.49759881787958,2707,25.29515624999999
LHHis-4,LH,His,4,histidine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,203.36720142602496,194.98068924539513,215.4744503862151,3366,28.682916666666642
LHHis-5,LH,His,5,histidine,1,"linear head (n-alkyl isocyanide, flexible)",5.603220295440519,,0,1,212.31426269137793,190.72280419016923,217.02793446145583,3723,30.280624999999986
LHHis-6,LH,His,6,histidine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,204.27552204176334,194.02668213457076,215.47824825986078,3448,29.247760416666665
LHHis-7,LH,His,7,histidine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,203.45074539608302,195.01666179479685,215.53113124817304,3421,28.94057291666664
LHHis-8,LH,His,8,histidine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,207.76579612468407,192.7570907048582,216.18449873631002,3561,29.639375
LHHis-9,LH,His,9,histidine,1,"linear head (n-alkyl isocyanide, flexible)",7.28461293805297,,0,0,208.19497637403632,181.2810246207411,210.05620492414823,4021,36.66520833333337
LHHis-10,LH,His,10,histidine,1,"linear head (n-alkyl isocyanide, flexible)",6.150753454486345,,0,0,210.60795603245225,188.11410625490709,215.2781994242345,3821,32.177447916666665
LHHis-11,LH,His,11,histidine,1,"linear head (n-alkyl isocyanide, flexible)",14.336604264251449,,0,0,180.3955960516325,127.01765375854214,168.64768413059986,5268,80.25989583333333
LHHis-12,LH,His,12,histidine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,189.32332730560577,200.41663652802893,212.31681735985532,2765,25.84291666666664
LHHis-13,LH,His,13,histidine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,182.16115871073032,203.88535291717668,211.11831905344758,2451,23.742343750000003
LHHis-14,LH,His,14,histidine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,199.008057018903,196.24418964982956,214.75457080880074,3227,28.23322916666669
LHHis-15,LH,His,15,histidine,1,"linear head (n-alkyl isocyanide, flexible)",6.257196451310779,,0,0,210.6319353998437,187.2227142485022,214.3521750455848,3839,32.666875000000005
LHHis-16,LH,His,16,histidine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,206.07641482332664,193.8937087043953,215.36483769031886,3481,29.249791666666653
LHHse-1,LH,Hse,1,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,178.3374449339207,205.25198237885462,210.57929515418502,2270,22.644947916666638
LHHse-2,LH,Hse,2,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,175.3686481303931,206.61409395973155,210.11744966442953,2086,21.294739583333353
LHHse-3,LH,Hse,3,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,183.0108043217287,202.9155662264906,211.03961584633853,2499,24.269166666666678
LHHse-4,LH,Hse,4,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,188.89297297297298,200.78702702702702,212.60756756756757,2775,25.74656250000001
LHHse-5,LH,Hse,5,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,190.5225988700565,200.569209039548,212.44244350282486,2832,26.047031250000003
LHHse-6,LH,Hse,6,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,178.22727272727272,205.14474845542807,210.51456310679612,2266,22.66244791666665
LHHse-7,LH,Hse,7,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,180.6749792186201,204.11803823773897,211.32709891936824,2406,23.529583333333335
LHHse-8,LH,Hse,8,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,178.38639395286793,205.23432636727435,210.6118274788795,2249,22.44843750000001
LHHse-9,LH,Hse,9,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,190.50829509354043,200.59301094246382,212.41651959054008,2833,26.07421875
LHHse-10,LH,Hse,10,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,205.22639330060642,193.96274906150737,215.47011261911638,3463,29.338541666666686
LHHse-11,LH,Hse,11,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,176.61214087117702,206.13577386468953,210.59221501390175,2158,21.798177083333314
LHHse-12,LH,Hse,12,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,164.3878975950349,212.73467804499612,209.3677269200931,1289,14.892447916666669
LHHse-13,LH,Hse,13,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,168.0845921450151,210.03504531722055,209.12205438066465,1655,18.066145833333366
LHHse-14,LH,Hse,14,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,163.78824415975885,211.66541070082894,209.1160512434062,1327,15.37145833333335
LHHse-15,LH,Hse,15,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,169.85673839184597,209.17723669309174,210.06398640996602,1766,18.88145833333337
LHHse-16,LH,Hse,16,homoserine,0,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,172.33846944016435,207.70159219311762,210.29789419619928,1947,20.26942708333337
LHIle-1,LH,Ile,1,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,208.7614424410541,192.8019417475728,216.19195561719835,3605,29.823906249999993
LHIle-2,LH,Ile,2,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,199.06373626373627,197.1503924646782,213.80753532182104,3185,27.890572916666684
LHIle-3,LH,Ile,3,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.387355553068147,,0,1,211.42279511533243,191.71886024423338,217.02605156037993,3685,29.988437500000003
LHIle-4,LH,Ile,4,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.08815762846211,,0,1,209.71696035242292,191.93942731277534,216.2522026431718,3632,30.019479166666656
LHIle-5,LH,Ile,5,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,207.91575400168492,192.99691098006178,216.29008705419827,3561,29.61765625000001
LHIle-6,LH,Ile,6,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,203.38972989017512,194.9815969130306,215.46096764618582,3369,28.72130208333337
LHIle-7,LH,Ile,7,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,206.05761551625784,193.89817455790075,215.37649743297206,3506,29.46437499999999
LHIle-8,LH,Ile,8,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,200.7310155535224,196.09301616346448,214.62366575175358,3279,28.410781250000014
LHIle-9,LH,Ile,9,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,203.33699199050727,194.9329575793533,215.43814891723525,3371,28.84479166666665
LHIle-10,LH,Ile,10,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.387910439759459,,0,1,210.5979381443299,191.80195333695062,217.10309278350516,3686,30.115208333333356
LHIle-11,LH,Ile,11,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,190.49205788916342,200.57853865160607,212.49064595834804,2833,26.044166666666683
LHIle-12,LH,Ile,12,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,185.3548387096774,202.72465437788017,211.786866359447,2604,24.74348958333337
LHIle-13,LH,Ile,13,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,195.4712454814328,198.25764048636213,213.95234965494578,3043,27.141562499999992
LHIle-14,LH,Ile,14,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,191.20794473229705,199.49844559585492,213.28911917098446,2895,26.490208333333356
LHIle-15,LH,Ile,15,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,183.09167333867094,203.89831865492394,211.1040832666133,2498,24.141145833333354
LHIle-16,LH,Ile,16,isoleucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,163.23415492957747,213.37940140845072,209.9612676056338,1136,13.608749999999986
LHLeu-1,LH,Leu,1,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,186.98581560283688,201.5726017170586,211.66666666666666,2679,25.34114583333337
LHLeu-2,LH,Leu,2,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,175.30209324452903,206.395337773549,210.0185537583254,2102,21.514322916666686
LHLeu-3,LH,Leu,3,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,173.65880039331367,207.4439528023599,210.11356932153393,2034,20.991458333333355
LHLeu-4,LH,Leu,4,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,190.46251319957761,200.5392467441042,212.42062653995072,2841,26.190260416666632
LHLeu-5,LH,Leu,5,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,196.3028031290743,198.15156453715775,213.880704041721,3068,27.30859375
LHLeu-6,LH,Leu,6,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,196.45671834625324,198.2532299741602,213.97222222222223,3096,27.439999999999998
LHLeu-7,LH,Leu,7,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,203.4395765951191,195.0770361658336,215.54307556601,3401,28.852916666666687
LHLeu-8,LH,Leu,8,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,201.68113321277878,195.1289933694997,214.64345991561183,3318,28.743958333333353
LHLeu-9,LH,Leu,9,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,200.71970624235007,196.1000611995104,214.60220318237455,3268,28.419999999999987
LHLeu-10,LH,Leu,10,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.027412776504519,,0,1,208.84041965764771,191.94781888459414,216.26863611264494,3622,30.070468750000003
LHLeu-11,LH,Leu,11,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,163.24936815501263,213.12299915754002,209.7826453243471,1187,14.085312499999986
LHLeu-12,LH,Leu,12,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,175.4887828162291,206.52219570405728,210.10644391408115,2095,21.38567708333332
LHLeu-13,LH,Leu,13,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,162.60919540229884,214.9919540229885,210.07931034482758,870,11.265885416666634
LHLeu-14,LH,Leu,14,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,181.35714285714286,203.9009083402147,211.13212221304707,2422,23.718020833333355
LHLeu-15,LH,Leu,15,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,197.2371364653244,197.2371364653244,213.85906040268458,3129,27.77562499999999
LHLeu-16,LH,Leu,16,leucine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,174.4341913550267,207.32637202525498,209.94511898980087,2059,21.142604166666672
LHLys-1,LH,Lys,1,lysine,1,"linear head (n-alkyl isocyanide, flexible)",7.744058950497646,,0,0,206.52974158946856,178.73744514870793,207.42881521209165,4102,38.75770833333337
LHLys-2,LH,Lys,2,lysine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,207.7228139013453,192.73878923766816,216.12948430493273,3568,29.70656249999999
LHLys-3,LH,Lys,3,lysine,1,"linear head (n-alkyl isocyanide, flexible)",6.4687999406677825,,0,0,209.80139282950736,185.47975238586537,213.53572349754964,3877,33.64880208333332
LHLys-4,LH,Lys,4,lysine,1,"linear head (n-alkyl isocyanide, flexible)",11.827281906608157,,0,0,191.90111940298507,148.3063847429519,184.6679104477612,4824,61.64703125
LHLys-5,LH,Lys,5,lysine,1,"linear head (n-alkyl isocyanide, flexible)",6.2063029145232775,,0,0,211.62062663185378,188.22610966057442,215.3289817232376,3830,31.950312499999995
LHLys-6,LH,Lys,6,lysine,1,"linear head (n-alkyl isocyanide, flexible)",8.09541949005424,,0,0,205.70677233429396,176.17195004803074,205.70677233429396,4164,40.39203125
LHLys-7,LH,Lys,7,lysine,1,"linear head (n-alkyl isocyanide, flexible)",9.435712439040955,,0,0,201.6163107678328,167.84938664243526,199.77351203998182,4402,46.60968750000001
LHLys-8,LH,Lys,8,lysine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,206.8102957906712,192.81712172923778,216.20392491467578,3516,29.475677083333323
LHLys-9,LH,Lys,9,lysine,1,"linear head (n-alkyl isocyanide, flexible)",15.2948906574175,15.468624,1,0,169.92347314201618,108.94334069168507,155.3513612950699,5436,94.48187500000003
LHLys-10,LH,Lys,10,lysine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,182.9545273234942,202.83087355404865,211.90546469884325,2507,24.25427083333335
LHLys-11,LH,Lys,11,lysine,1,"linear head (n-alkyl isocyanide, flexible)",5.214794146237015,,0,1,210.39562243502053,191.58331053351574,216.93789329685362,3655,30.027656250000007
LHLys-12,LH,Lys,12,lysine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,201.72018072289157,195.2105421686747,214.65753012048194,3320,28.701875
LHLys-13,LH,Lys,13,lysine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,195.50901935060676,198.2850114791735,213.96228271564448,3049,27.25114583333331
LHLys-14,LH,Lys,14,lysine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,170.27632311977715,208.8373259052925,209.7058495821727,1795,19.15911458333335
LHLys-15,LH,Lys,15,lysine,1,"linear head (n-alkyl isocyanide, flexible)",8.888211181212313,,0,0,203.16980255516842,170.9795586527294,202.23739837398375,4305,44.017083333333346
LHLys-16,LH,Lys,16,lysine,1,"linear head (n-alkyl isocyanide, flexible)",7.738418744917482,,0,0,206.47988295537672,178.7237259205072,207.39770787612778,4101,38.72557291666669
LHMet-1,LH,Met,1,methionine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,192.08725761772854,199.41897506925207,213.2257617728532,2888,26.428177083333367
LHMet-2,LH,Met,2,methionine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,192.8729016786571,199.23227132579652,213.1812264474135,2919,26.630572916666637
LHMet-3,LH,Met,3,methionine,1,"linear head (n-alkyl isocyanide, flexible)",5.0,,0,1,184.3791358505255,202.64811210587777,211.70961463604516,2569,24.56192708333336
